NtClose;NtOpenKey;NtQueryValueKey;NtAllocateVirtualMemory;LdrGetProcedureAddress;LdrGetDllHandle;GetSystemTimeAsFileTime;NtEnumerateValueKey;LdrLoadDll;SetUnhandledExceptionFilter;NtCreateFile;RegOpenKeyExW;SetErrorMode;RegCloseKey;NtMapViewOfSection;FindFirstFileExW;RegQueryValueExW;NtFreeVirtualMemory;NtReadFile;NtEnumerateKey;GetFileAttributesW;NtUnmapViewOfSection;LdrUnloadDll;NtCreateSection;NtTerminateProcess
448;34;11;19;127;39;48;0;26;0;116;408;60;293;141;9;792;5;7551;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;38;119;8;1;0;44;1;35;60;0;39;4;2;29;23;407;0;121;3;1;1;0
453;34;11;57;127;39;55;0;26;0;119;414;60;299;141;9;795;1;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;58;119;8;1;0;44;1;35;60;0;39;4;2;29;55;407;0;121;3;1;1;0
453;34;11;18;122;35;55;0;26;0;119;422;60;302;141;9;798;8;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;40;119;8;1;0;44;1;35;60;0;39;4;2;29;26;407;0;121;3;1;1;0
453;34;11;18;127;39;55;0;26;0;119;414;60;299;140;9;795;8;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;50;119;8;1;0;44;1;35;60;0;39;4;2;29;28;407;0;121;3;1;1;0
453;34;11;15;127;39;55;0;26;0;119;414;60;299;140;9;795;1;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;41;119;8;1;0;44;1;35;60;0;39;4;2;29;29;407;0;121;3;1;1;0
453;34;11;18;127;39;55;0;26;0;119;414;60;299;140;9;795;11;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;38;119;8;1;0;44;1;35;60;0;39;4;2;29;23;407;0;121;3;1;1;0
449;34;11;16;127;39;49;0;26;0;117;410;60;295;140;9;793;6;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;49;119;8;1;0;44;1;35;60;0;39;4;2;29;27;407;0;121;3;1;1;0
453;34;11;15;127;39;55;0;26;0;119;414;60;299;141;9;795;1;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;48;119;8;1;0;44;1;35;60;0;39;4;2;29;20;407;0;121;3;1;1;0
448;34;11;19;122;35;48;0;26;0;116;412;60;294;140;9;793;5;7551;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
105;23;13;38;119;8;1;0;44;1;35;60;0;39;4;2;29;23;407;0;121;3;1;1;0
449;34;11;25;127;39;49;0;26;0;117;416;60;297;140;9;795;9;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;52;119;8;1;0;44;1;35;60;0;39;4;2;29;29;407;0;121;3;1;1;0
448;34;11;19;122;35;48;0;26;0;116;408;60;293;140;9;792;8;7551;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1900;120;97;1073;747;37;16;0;178;2;454;685;539;337;393;661;406;517;4150;0;1231;383;55;262;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
919;110;87;887;747;37;16;0;178;2;209;681;49;335;149;171;406;363;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
927;107;85;882;750;37;16;0;178;2;209;683;49;335;149;171;406;348;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911;107;85;888;747;37;16;0;178;2;209;681;49;335;149;171;406;365;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
935;107;85;869;750;37;16;0;178;2;209;682;49;335;149;171;406;348;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
947;107;85;622;748;37;16;0;178;2;209;681;49;335;149;171;406;94;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
947;107;85;618;748;37;16;0;178;2;209;680;49;335;149;171;406;88;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
907;107;85;862;747;37;16;0;178;2;209;680;49;335;149;171;406;366;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
947;110;87;609;748;37;16;0;178;2;209;683;49;335;149;171;406;95;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
949;107;85;859;748;37;16;0;178;2;209;680;49;335;149;171;406;350;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;41;119;8;1;0;44;1;35;60;0;39;4;2;29;27;407;0;121;3;1;1;0
453;34;11;15;127;39;55;0;26;0;119;414;60;299;141;9;795;6;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
927;107;85;882;750;37;16;0;178;2;209;683;49;335;149;171;406;348;4150;0;1231;138;56;17;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;41;119;8;1;0;44;1;35;60;0;39;4;2;29;28;407;0;121;3;1;1;0
448;34;11;16;127;39;48;0;26;0;116;408;60;293;140;9;792;4;7551;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;58;119;8;1;0;44;1;35;60;0;39;4;2;29;55;407;0;121;3;1;1;0
453;34;11;15;122;35;55;0;26;0;119;414;60;299;140;9;795;2;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;41;119;8;1;0;44;1;35;60;0;39;4;2;29;28;407;0;121;3;1;1;0
448;34;11;18;127;39;48;0;26;0;116;408;60;293;140;9;792;12;7551;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;40;119;8;1;0;44;1;35;60;0;39;4;2;29;26;407;0;121;3;1;1;0
453;34;11;15;127;39;55;0;26;0;119;414;60;299;141;9;795;6;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;41;119;8;1;0;44;1;35;60;0;39;4;2;29;28;407;0;121;3;1;1;0
448;34;11;18;127;39;48;0;26;0;116;408;60;293;140;9;792;11;7551;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;43;119;8;1;0;44;1;35;60;0;39;4;2;29;30;407;0;121;3;1;1;0
448;34;11;18;122;35;48;0;26;0;116;408;60;293;140;9;792;8;7551;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;12;114;28;1;2;1;3;0
505;32;9;373;217;144;89;0;39;0;361;510;9;347;14;219;2242;221;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;390;217;144;89;0;39;0;361;510;9;347;14;219;2242;256;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;39;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;394;217;144;89;0;39;0;361;510;9;347;14;219;2242;170;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;367;217;144;89;0;39;0;361;510;9;347;14;219;2242;213;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;182;15;2;7;26;0;102;0;0;0;7;88;0;14;114;28;1;2;2;3;0
505;32;9;394;217;144;89;0;39;0;361;510;9;347;14;219;2242;170;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;37;182;15;2;7;26;0;102;0;0;0;7;88;0;14;114;28;1;2;2;3;0
505;32;9;374;217;144;89;0;39;0;361;510;9;347;14;219;2242;227;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;36;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;362;217;144;89;0;39;0;361;510;9;347;14;219;2242;207;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;25;0;102;0;0;0;7;88;0;14;114;28;1;2;2;3;0
505;32;9;367;217;144;89;0;39;0;361;510;9;347;14;219;2242;213;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;367;217;144;89;0;39;0;361;510;9;347;14;219;2242;213;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;367;217;144;89;0;39;0;361;510;9;347;14;219;2242;213;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;369;217;144;89;0;39;0;361;510;9;347;14;219;2242;219;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;34;179;15;2;7;24;0;102;0;0;0;7;88;0;16;114;28;1;2;1;3;0
505;32;9;373;217;144;89;0;39;0;361;510;9;347;14;219;2242;221;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;38;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;370;217;144;89;0;39;0;361;510;9;347;14;219;2242;217;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;390;217;144;89;0;39;0;361;510;9;347;14;219;2242;256;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;376;217;144;89;0;39;0;361;510;9;347;14;219;2242;241;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;36;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;373;217;144;89;0;39;0;361;510;9;347;14;219;2242;221;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;373;217;144;89;0;39;0;361;510;9;347;14;219;2242;221;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;37;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;373;217;144;89;0;39;0;361;510;9;347;14;219;2242;221;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;376;217;144;89;0;39;0;361;510;9;347;14;219;2242;241;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;182;15;2;7;26;0;102;0;0;0;7;88;0;14;114;28;1;2;2;3;0
505;32;9;373;217;144;89;0;39;0;361;510;9;347;14;219;2242;221;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;370;217;144;89;0;39;0;361;510;9;347;14;219;2242;217;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;41;182;15;2;7;26;0;102;0;0;0;7;88;0;14;114;28;1;2;2;3;0
505;32;9;367;217;144;89;0;39;0;361;510;9;347;14;219;2242;213;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;382;217;144;89;0;39;0;361;510;9;347;14;219;2242;241;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;37;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;373;217;144;89;0;39;0;361;510;9;347;14;219;2242;221;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;32;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;370;217;144;89;0;39;0;361;510;9;347;14;219;2242;217;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;31;182;15;2;7;26;0;102;0;0;0;7;88;0;14;114;28;1;2;2;3;0
505;32;9;373;217;144;89;0;39;0;361;510;9;347;14;219;2242;221;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;39;179;15;2;7;24;0;102;0;0;0;7;88;0;13;114;28;1;2;1;3;0
505;32;9;367;217;144;89;0;39;0;361;510;9;347;14;219;2242;213;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;362;217;144;89;0;39;0;361;510;9;347;14;219;2242;207;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;33;179;15;2;7;24;0;102;0;0;0;7;88;0;14;114;28;1;2;1;3;0
505;32;9;394;217;144;89;0;39;0;361;510;9;347;14;219;2242;170;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;31;28;36;182;15;2;7;26;0;102;0;0;0;7;88;0;14;114;28;1;2;2;3;0
505;32;9;373;217;144;89;0;39;0;361;510;9;347;14;219;2242;221;344;0;213;9;3;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;80;145;19;116;0;51;0;62;7;1;5;13;0;2;61;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;86;145;19;116;0;51;0;62;7;1;5;13;0;2;74;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;78;145;19;116;0;51;0;62;7;1;5;13;0;2;60;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;101;145;19;116;0;51;0;62;7;1;5;13;0;2;17;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;77;145;19;116;0;51;0;62;7;1;5;13;0;2;56;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;77;145;19;116;0;51;0;62;7;1;5;13;0;2;56;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;81;145;19;116;0;51;0;62;7;1;5;13;0;2;64;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;85;145;19;116;0;51;0;62;7;1;5;13;0;2;63;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;79;145;19;116;0;51;0;62;7;1;5;13;0;2;59;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;77;145;19;116;0;51;0;62;7;1;5;13;0;2;56;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;80;145;19;116;0;51;0;62;7;1;5;13;0;2;60;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;76;145;19;116;0;51;0;62;7;1;5;13;0;2;54;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;69;145;19;116;0;51;0;62;7;1;5;13;0;2;44;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;83;145;19;116;0;51;0;62;7;1;5;13;0;2;62;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;85;145;19;116;0;51;0;62;7;1;5;13;0;2;69;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;87;145;19;116;0;51;0;62;7;1;5;13;0;2;68;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;79;145;19;116;0;51;0;62;7;1;5;13;0;2;60;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;83;145;19;116;0;51;0;62;7;1;5;13;0;2;69;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;80;145;19;116;0;51;0;62;7;1;5;13;0;2;62;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1048;47;2386;77;174;35;189;0;60;0;276;7;3;5;26;0;2;57;25184;28;536;21;2;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;73;145;19;116;0;51;0;62;7;1;5;13;0;2;49;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;80;145;19;116;0;51;0;62;7;1;5;13;0;2;62;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;82;145;19;116;0;51;0;62;7;1;5;13;0;2;63;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;71;145;19;116;0;51;0;62;7;1;5;13;0;2;47;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;78;145;19;116;0;51;0;62;7;1;5;13;0;2;60;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;98;145;19;116;0;51;0;62;7;1;5;13;0;2;16;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;77;145;19;116;0;51;0;62;7;1;5;13;0;2;56;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;84;145;19;116;0;51;0;62;7;1;5;13;0;2;66;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;79;145;19;116;0;51;0;62;7;1;5;13;0;2;58;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;42;2345;80;145;19;116;0;51;0;62;7;1;5;13;0;2;62;3203;28;13;8;2;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;158;142;34;81;0;35;0;88;521;45;354;10;54;2251;76;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;206;142;34;81;0;35;0;88;521;45;354;10;54;2251;72;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;155;142;34;81;0;35;0;88;521;45;354;10;54;2251;78;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;161;142;34;81;0;35;0;88;521;45;354;10;54;2251;79;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;162;142;34;81;0;35;0;88;521;45;354;10;54;2251;79;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;166;142;34;81;0;35;0;88;521;45;354;10;54;2251;89;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;160;142;34;81;0;35;0;88;521;45;354;10;54;2251;79;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;177;142;34;81;0;35;0;88;521;45;354;10;54;2251;108;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;160;142;34;81;0;35;0;88;521;45;354;10;54;2251;74;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;167;142;34;81;0;35;0;88;521;45;354;10;54;2251;92;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;204;142;34;81;0;35;0;88;521;45;354;10;54;2251;72;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;204;142;34;81;0;35;0;88;521;45;354;10;54;2251;72;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;160;142;34;81;0;35;0;88;521;45;354;10;54;2251;79;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;165;142;34;81;0;35;0;88;521;45;354;10;54;2251;75;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;162;142;34;81;0;35;0;88;521;45;354;10;54;2251;80;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352;47;16;185;137;30;81;0;35;0;88;526;45;359;12;54;2255;128;359;0;0;10;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;209;142;34;81;0;35;0;88;521;45;354;10;54;2251;72;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;178;137;30;81;0;35;0;88;521;45;354;10;54;2251;114;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;162;142;34;81;0;35;0;88;521;45;354;10;54;2251;81;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;165;142;34;81;0;35;0;88;521;45;354;10;54;2251;89;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352;47;16;205;137;30;81;0;35;0;88;526;45;359;12;54;2255;72;359;0;0;10;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;164;142;34;81;0;35;0;88;521;45;354;10;54;2251;82;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;45;16;205;142;34;81;0;35;0;88;521;45;354;10;54;2251;72;359;0;0;8;1;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
